process_id,event_type,event_time,user,executable_path,src_ip,dst_ip,src_port,dst_port,file_path,operation,registry_key,value_name,value_data
8371,process,2025-03-01 09:52:05,user1,C:/Program Files/winword.exe,,,,,,,,,
9674,process,2025-03-01 09:44:20,user1,C:/Program Files (x86)/cmd.exe,,,,,,,,,
2858,process,2025-03-01 09:35:20,admin,C:/Windows/SysWOW64/winword.exe,,,,,,,,,
5288,process,2025-03-01 09:41:46,janedoe,C:/Program Files (x86)/calc.exe,,,,,,,,,
4279,process,2025-03-01 09:30:51,janedoe,C:/Windows/SysWOW64/chrome.exe,,,,,,,,,
2438,process,2025-03-01 09:37:32,johndoe,C:/Program Files/chrome.exe,,,,,,,,,
5914,process,2025-03-01 09:34:43,admin,C:/Windows/SysWOW64/cmd.exe,,,,,,,,,
4292,process,2025-03-01 09:01:47,johndoe,C:/Windows/SysWOW64/winword.exe,,,,,,,,,
8657,process,2025-03-01 09:05:53,johndoe,C:/Windows/SysWOW64/msedge.exe,,,,,,,,,
7523,process,2025-03-01 09:52:30,admin,"C:/Users/JohnDoe/AppData/Local/Programs/powershell.exe,unexpected",,,,,,,,,
3053,process,2025-03-01 09:31:48,johndoe,C:/Windows/System32/winword.exe,,,,,,,,,
3102,process,2025-03-01 09:52:24,janedoe,C:/Users/JohnDoe/AppData/Local/Programs/explorer.exe,,,,,,,,,
9238,process,2025-03-01 09:10:26,user1,C:/Windows/System32/excel.exe,,,,,,,,,
3653,process,2025-03-01 09:35:25,admin,C:/Windows/SysWOW64/cmd.exe,,,,,,,,,
5105,process,2025-03-01 09:08:32,johndoe,C:/Users/JohnDoe/AppData/Local/Programs/svchost.exe,,,,,,,,,
9740,process,2025-03-01 09:40:24,user1,C:/Users/JohnDoe/AppData/Local/Programs/explorer.exe,,,,,,,,,
3804,process,2025-03-01 09:56:20,admin,C:/Users/JohnDoe/AppData/Local/Programs/notepad.exe,,,,,,,,,
2330,process,2025-03-01 09:44:27,janedoe,C:/Users/JohnDoe/AppData/Local/Programs/svchost.exe,,,,,,,,,
1496,process,2025-03-01 09:43:49,janedoe,C:/Users/JohnDoe/AppData/Local/Programs/svchost.exe,,,,,,,,,
5012,process,2025-03-01 09:04:58,admin,C:/Program Files/winword.exe,,,,,,,,,
3589,process,2025-03-01 09:31:42,johndoe,C:/Program Files (x86)/winword.exe,,,,,,,,,
3353,process,2025-03-01 09:27:13,johndoe,C:/Program Files/cmd.exe,,,,,,,,,
9437,process,2025-03-01 09:16:30,admin,C:/Windows/System32/cmd.exe,,,,,,,,,
5382,process,2025-03-01 09:06:36,johndoe,C:/Windows/SysWOW64/explorer.exe,,,,,,,,,
7293,process,2025-03-01 09:55:32,johndoe,C:/Windows/SysWOW64/explorer.exe,,,,,,,,,
9148,process,2025-03-01 09:34:30,user1,C:/Windows/System32/powershell.exe,,,,,,,,,
4524,process,2025-03-01 09:03:27,janedoe,C:/Program Files/notepad.exe,,,,,,,,,
8710,process,2025-03-01 09:57:50,janedoe,C:/Users/JohnDoe/AppData/Local/Programs/notepad.exe,,,,,,,,,
3194,process,2025-03-01 09:24:58,janedoe,C:/Program Files/powershell.exe,,,,,,,,,
1838,process,2025-03-01 09:24:44,johndoe,C:/Users/JohnDoe/AppData/Local/Programs/calc.exe,,,,,,,,,
2204,process,2025-03-01 09:52:10,johndoe,C:/Users/JohnDoe/AppData/Local/Programs/winword.exe,,,,,,,,,
2946,process,2025-03-01 09:25:28,johndoe,C:/Windows/System32/powershell.exe,,,,,,,,,
6990,process,2025-03-01 09:34:45,admin,C:/Windows/SysWOW64/msedge.exe,,,,,,,,,
1742,process,2025-03-01 09:54:53,janedoe,C:/Windows/SysWOW64/cmd.exe,,,,,,,,,
3662,process,2025-03-01 09:40:31,janedoe,C:/Users/JohnDoe/AppData/Local/Programs/svchost.exe,,,,,,,,,
5911,process,2025-03-01 09:22:36,admin,C:/Windows/System32/cmd.exe,,,,,,,,,
7824,process,2025-03-01 09:40:44,johndoe,C:/Program Files/notepad.exe,,,,,,,,,
4728,process,2025-03-01 09:11:38,janedoe,C:/Users/JohnDoe/AppData/Local/Programs/winword.exe,,,,,,,,,
3421,process,2025-03-01 09:47:49,user1,C:/Windows/System32/msedge.exe,,,,,,,,,
1310,process,2025-03-01 09:10:20,user1,C:/Program Files/powershell.exe,,,,,,,,,
7723,process,2025-03-01 09:59:35,admin,C:/Users/JohnDoe/AppData/Local/Programs/winword.exe,,,,,,,,,
3262,process,2025-03-01 09:22:11,janedoe,C:/Windows/SysWOW64/excel.exe,,,,,,,,,
9609,process,2025-03-01 09:31:22,johndoe,C:/Program Files/explorer.exe,,,,,,,,,
9950,process,2025-03-01 09:33:03,user1,C:/Program Files/msedge.exe,,,,,,,,,
5571,process,2025-03-01 09:20:19,johndoe,C:/Program Files/calc.exe,,,,,,,,,
4396,process,2025-03-01 09:23:48,johndoe,C:/Program Files/winword.exe,,,,,,,,,
5715,process,2025-03-01 09:25:55,johndoe,C:/Users/JohnDoe/AppData/Local/Programs/excel.exe,,,,,,,,,
3399,process,2025-03-01 09:48:45,johndoe,C:/Windows/System32/svchost.exe,,,,,,,,,
8247,process,2025-03-01 09:13:47,johndoe,C:/Program Files (x86)/calc.exe,,,,,,,,,
5450,process,2025-03-01 09:50:34,user1,C:/Windows/System32/msedge.exe,,,,,,,,,
4972,process,2025-03-01 09:43:33,admin,C:/Users/JohnDoe/AppData/Local/Programs/calc.exe,,,,,,,,,
2641,process,2025-03-01 09:06:51,user1,C:/Program Files/winword.exe,,,,,,,,,
1084,process,2025-03-01 09:44:34,janedoe,C:/Windows/SysWOW64/powershell.exe,,,,,,,,,
8822,process,2025-03-01 09:19:29,admin,C:/Program Files/cmd.exe,,,,,,,,,
2465,process,2025-03-01 09:50:25,admin,C:/Windows/SysWOW64/excel.exe,,,,,,,,,
3868,process,2025-03-01 09:57:05,janedoe,C:/Windows/SysWOW64/notepad.exe,,,,,,,,,
4052,process,2025-03-01 09:20:22,admin,C:/Windows/System32/notepad.exe,,,,,,,,,
6489,process,2025-03-01 09:35:47,user1,C:/Program Files (x86)/excel.exe,,,,,,,,,
9261,process,2025-03-01 09:55:12,johndoe,C:/Program Files/calc.exe,,,,,,,,,
3662,process,2025-03-01 09:00:57,johndoe,C:/Program Files/explorer.exe,,,,,,,,,
5833,process,2025-03-01 09:41:42,janedoe,C:/Windows/SysWOW64/explorer.exe,,,,,,,,,
8007,process,2025-03-01 09:27:21,admin,C:/Program Files/chrome.exe,,,,,,,,,
4027,process,2025-03-01 09:16:56,johndoe,C:/Program Files (x86)/cmd.exe,,,,,,,,,
7284,process,2025-03-01 09:22:30,admin,C:/Program Files (x86)/svchost.exe,,,,,,,,,
5285,process,2025-03-01 09:04:14,admin,C:/Program Files/calc.exe,,,,,,,,,
8625,process,2025-03-01 09:46:50,johndoe,C:/Windows/SysWOW64/powershell.exe,,,,,,,,,
2923,process,2025-03-01 09:41:57,user1,C:/Program Files/cmd.exe,,,,,,,,,
3188,process,2025-03-01 09:51:02,johndoe,C:/Windows/SysWOW64/winword.exe,,,,,,,,,
7813,process,2025-03-01 09:54:44,user1,C:/Program Files (x86)/excel.exe,,,,,,,,,
5054,process,2025-03-01 09:30:29,johndoe,C:/Windows/System32/excel.exe,,,,,,,,,
2279,process,2025-03-01 09:56:34,user1,C:/Windows/System32/notepad.exe,,,,,,,,,
9792,process,2025-03-01 09:58:19,janedoe,"C:/Windows/SysWOW64/cmd.exe,unexpected",,,,,,,,,
2904,process,2025-03-01 09:33:22,janedoe,C:/Windows/SysWOW64/msedge.exe,,,,,,,,,
1911,process,2025-03-01 09:28:21,admin,C:/Windows/SysWOW64/excel.exe,,,,,,,,,
8575,process,2025-03-01 09:27:01,admin,C:/Program Files/notepad.exe,,,,,,,,,
4570,process,2025-03-01 09:28:55,admin,C:/Windows/System32/notepad.exe,,,,,,,,,
9866,process,2025-03-01 09:02:09,janedoe,C:/Windows/System32/winword.exe,,,,,,,,,
3948,process,2025-03-01 09:26:06,janedoe,C:/Program Files (x86)/cmd.exe,,,,,,,,,
7154,process,2025-03-01 09:44:36,johndoe,C:/Users/JohnDoe/AppData/Local/Programs/explorer.exe,,,,,,,,,
2943,process,2025-03-01 09:36:06,user1,C:/Users/JohnDoe/AppData/Local/Programs/powershell.exe,,,,,,,,,
1056,process,2025-03-01 09:45:58,janedoe,C:/Program Files/winword.exe,,,,,,,,,
9715,process,2025-03-01 09:31:26,user1,C:/Windows/SysWOW64/calc.exe,,,,,,,,,
5516,process,2025-03-01 09:55:15,janedoe,C:/Windows/System32/notepad.exe,,,,,,,,,
1256,process,2025-03-01 09:06:53,admin,C:/Windows/SysWOW64/chrome.exe,,,,,,,,,
8314,process,2025-03-01 09:50:33,janedoe,C:/Windows/System32/calc.exe,,,,,,,,,
8191,process,2025-03-01 09:51:29,admin,C:/Users/JohnDoe/AppData/Local/Programs/calc.exe,,,,,,,,,
3295,process,2025-03-01 09:55:41,johndoe,C:/Program Files/calc.exe,,,,,,,,,
6253,process,2025-03-01 09:45:04,user1,C:/Program Files/explorer.exe,,,,,,,,,
7775,process,2025-03-01 09:38:00,user1,C:/Program Files/notepad.exe,,,,,,,,,
7999,process,2025-03-01 09:23:30,janedoe,C:/Program Files (x86)/notepad.exe,,,,,,,,,
9592,process,2025-03-01 09:10:11,janedoe,C:/Program Files (x86)/powershell.exe,,,,,,,,,
4012,process,2025-03-01 09:57:58,johndoe,C:/Program Files (x86)/calc.exe,,,,,,,,,
3365,process,2025-03-01 09:28:10,user1,C:/Windows/System32/excel.exe,,,,,,,,,
8369,process,2025-03-01 09:49:27,user1,C:/Windows/System32/excel.exe,,,,,,,,,
1844,process,2025-03-01 09:41:09,admin,C:/Program Files (x86)/msedge.exe,,,,,,,,,
4082,process,2025-03-01 09:32:43,johndoe,C:/Users/JohnDoe/AppData/Local/Programs/calc.exe,,,,,,,,,
5967,process,2025-03-01 09:50:37,janedoe,C:/Windows/SysWOW64/calc.exe,,,,,,,,,
4974,process,2025-03-01 09:27:04,johndoe,C:/Users/JohnDoe/AppData/Local/Programs/calc.exe,,,,,,,,,
5637,process,2025-03-01 09:44:17,johndoe,C:/Program Files (x86)/excel.exe,,,,,,,,,
5285,process,2025-03-01 09:31:48,janedoe,C:/Users/JohnDoe/AppData/Local/Programs/winword.exe,,,,,,,,,
6246,process,2025-03-01 09:28:15,user1,C:/Program Files/cmd.exe,,,,,,,,,
3390,process,2025-03-01 09:39:52,janedoe,C:/Program Files/excel.exe,,,,,,,,,
5836,process,2025-03-01 09:15:42,user1,C:/Windows/SysWOW64/cmd.exe,,,,,,,,,
9180,process,2025-03-01 09:52:06,janedoe,C:/Program Files/svchost.exe,,,,,,,,,
9037,process,2025-03-01 09:11:33,janedoe,C:/Windows/SysWOW64/cmd.exe,,,,,,,,,
4015,process,2025-03-01 09:02:18,admin,C:/Windows/System32/excel.exe,,,,,,,,,
1794,process,2025-03-01 09:57:31,user1,C:/Program Files (x86)/explorer.exe,,,,,,,,,
2113,process,2025-03-01 09:14:55,janedoe,C:/Windows/SysWOW64/notepad.exe,,,,,,,,,
7114,process,2025-03-01 09:32:59,janedoe,C:/Users/JohnDoe/AppData/Local/Programs/msedge.exe,,,,,,,,,
1257,process,2025-03-01 09:28:04,admin,C:/Users/JohnDoe/AppData/Local/Programs/excel.exe,,,,,,,,,
9673,process,2025-03-01 09:19:34,janedoe,C:/Program Files/excel.exe,,,,,,,,,
3937,process,2025-03-01 09:10:09,user1,C:/Windows/System32/excel.exe,,,,,,,,,
9625,process,2025-03-01 09:54:16,admin,C:/Program Files/svchost.exe,,,,,,,,,
7112,process,2025-03-01 09:16:36,user1,C:/Program Files (x86)/msedge.exe,,,,,,,,,
5914,process,2025-03-01 09:06:22,janedoe,C:/Windows/System32/notepad.exe,,,,,,,,,
7179,process,2025-03-01 09:43:28,user1,C:/Program Files (x86)/notepad.exe,,,,,,,,,
2354,process,2025-03-01 09:38:37,admin,C:/Program Files (x86)/cmd.exe,,,,,,,,,
9653,process,2025-03-01 09:59:15,janedoe,C:/Windows/SysWOW64/calc.exe,,,,,,,,,
5441,process,2025-03-01 09:37:04,admin,C:/Windows/System32/svchost.exe,,,,,,,,,
3938,process,2025-03-01 09:40:04,janedoe,C:/Windows/System32/calc.exe,,,,,,,,,
2260,process,2025-03-01 09:16:24,janedoe,C:/Windows/SysWOW64/msedge.exe,,,,,,,,,
9856,process,2025-03-01 09:53:57,admin,C:/Program Files (x86)/explorer.exe,,,,,,,,,
9204,process,2025-03-01 09:06:40,user1,C:/Program Files/notepad.exe,,,,,,,,,
2245,process,2025-03-01 09:40:39,johndoe,C:/Users/JohnDoe/AppData/Local/Programs/msedge.exe,,,,,,,,,
1485,process,2025-03-01 09:33:29,johndoe,C:/Program Files/winword.exe,,,,,,,,,
7150,process,2025-03-01 09:45:06,admin,C:/Windows/SysWOW64/msedge.exe,,,,,,,,,
5839,process,2025-03-01 09:18:17,janedoe,C:/Windows/System32/chrome.exe,,,,,,,,,
3527,process,2025-03-01 09:24:37,admin,C:/Program Files (x86)/cmd.exe,,,,,,,,,
1085,process,2025-03-01 09:51:58,admin,C:/Program Files (x86)/cmd.exe,,,,,,,,,
3170,process,2025-03-01 09:30:38,janedoe,C:/Windows/SysWOW64/powershell.exe,,,,,,,,,
2692,process,2025-03-01 09:37:50,johndoe,C:/Windows/System32/cmd.exe,,,,,,,,,
7311,process,2025-03-01 09:26:28,admin,C:/Program Files/powershell.exe,,,,,,,,,
4977,process,2025-03-01 09:46:47,user1,C:/Users/JohnDoe/AppData/Local/Programs/explorer.exe,,,,,,,,,
3274,process,2025-03-01 09:33:39,admin,C:/Program Files/svchost.exe,,,,,,,,,
3739,process,2025-03-01 09:20:27,admin,C:/Program Files/powershell.exe,,,,,,,,,
6916,process,2025-03-01 09:40:32,user1,C:/Windows/SysWOW64/winword.exe,,,,,,,,,
8501,process,2025-03-01 09:00:27,johndoe,C:/Windows/SysWOW64/svchost.exe,,,,,,,,,
7224,process,2025-03-01 09:22:51,user1,C:/Program Files/winword.exe,,,,,,,,,
5922,process,2025-03-01 09:32:42,user1,C:/Users/JohnDoe/AppData/Local/Programs/calc.exe,,,,,,,,,
7524,process,2025-03-01 09:39:18,user1,C:/Program Files/winword.exe,,,,,,,,,
6339,process,2025-03-01 09:24:55,user1,C:/Program Files/powershell.exe,,,,,,,,,
9939,process,2025-03-01 09:49:38,user1,C:/Users/JohnDoe/AppData/Local/Programs/notepad.exe,,,,,,,,,
8183,process,2025-03-01 09:55:54,janedoe,C:/Program Files/chrome.exe,,,,,,,,,
9180,process,2025-03-01 09:17:14,user1,C:/Program Files/calc.exe,,,,,,,,,
7932,process,2025-03-01 09:30:39,janedoe,C:/Program Files (x86)/chrome.exe,,,,,,,,,
7566,process,2025-03-01 09:37:06,johndoe,C:/Users/JohnDoe/AppData/Local/Programs/powershell.exe,,,,,,,,,
9796,process,2025-03-01 09:52:29,johndoe,C:/Windows/System32/chrome.exe,,,,,,,,,
3725,process,2025-03-01 09:38:26,janedoe,C:/Users/JohnDoe/AppData/Local/Programs/notepad.exe,,,,,,,,,
6432,process,2025-03-01 09:00:43,johndoe,C:/Program Files (x86)/chrome.exe,,,,,,,,,
4637,process,2025-03-01 09:39:37,user1,C:/Users/JohnDoe/AppData/Local/Programs/excel.exe,,,,,,,,,
8303,process,2025-03-01 09:52:43,user1,C:/Program Files (x86)/winword.exe,,,,,,,,,
6651,process,2025-03-01 09:20:10,admin,C:/Program Files (x86)/chrome.exe,,,,,,,,,
2901,process,2025-03-01 09:21:17,janedoe,C:/Windows/SysWOW64/cmd.exe,,,,,,,,,
4389,process,2025-03-01 09:32:30,janedoe,C:/Program Files (x86)/cmd.exe,,,,,,,,,
8412,process,2025-03-01 09:03:03,admin,"C:/Windows/System32/svchost.exe,unexpected",,,,,,,,,
1370,process,2025-03-01 09:50:33,user1,C:/Windows/System32/explorer.exe,,,,,,,,,
3623,process,2025-03-01 09:31:32,janedoe,C:/Users/JohnDoe/AppData/Local/Programs/powershell.exe,,,,,,,,,
4022,process,2025-03-01 09:01:59,user1,C:/Program Files (x86)/powershell.exe,,,,,,,,,
8365,process,2025-03-01 09:00:18,user1,C:/Program Files (x86)/powershell.exe,,,,,,,,,
4371,process,2025-03-01 09:06:56,user1,C:/Windows/System32/msedge.exe,,,,,,,,,
6993,process,2025-03-01 09:07:46,janedoe,C:/Windows/SysWOW64/winword.exe,,,,,,,,,
9646,process,2025-03-01 09:26:31,janedoe,C:/Program Files/msedge.exe,,,,,,,,,
2871,process,2025-03-01 09:42:08,johndoe,C:/Program Files/winword.exe,,,,,,,,,
2388,process,2025-03-01 09:08:02,johndoe,C:/Windows/SysWOW64/cmd.exe,,,,,,,,,
2916,process,2025-03-01 09:34:52,janedoe,C:/Program Files/explorer.exe,,,,,,,,,
3258,process,2025-03-01 09:12:40,user1,C:/Program Files (x86)/powershell.exe,,,,,,,,,
3733,process,2025-03-01 09:12:46,janedoe,C:/Program Files/explorer.exe,,,,,,,,,
1878,process,2025-03-01 09:33:04,user1,C:/Program Files/notepad.exe,,,,,,,,,
7290,process,2025-03-01 09:27:55,janedoe,C:/Users/JohnDoe/AppData/Local/Programs/winword.exe,,,,,,,,,
7809,process,2025-03-01 09:11:25,admin,C:/Program Files (x86)/winword.exe,,,,,,,,,
4613,process,2025-03-01 09:15:20,johndoe,C:/Windows/System32/svchost.exe,,,,,,,,,
3755,process,2025-03-01 09:50:41,janedoe,C:/Program Files (x86)/msedge.exe,,,,,,,,,
9369,process,2025-03-01 09:18:17,johndoe,C:/Users/JohnDoe/AppData/Local/Programs/chrome.exe,,,,,,,,,
9880,process,2025-03-01 09:37:17,janedoe,C:/Windows/System32/winword.exe,,,,,,,,,
2677,process,2025-03-01 09:59:43,janedoe,C:/Windows/SysWOW64/svchost.exe,,,,,,,,,
5305,process,2025-03-01 09:59:04,user1,C:/Windows/System32/winword.exe,,,,,,,,,
4438,process,2025-03-01 09:58:46,janedoe,C:/Users/JohnDoe/AppData/Local/Programs/cmd.exe,,,,,,,,,
3719,process,2025-03-01 09:55:32,admin,C:/Windows/SysWOW64/calc.exe,,,,,,,,,
6747,process,2025-03-01 09:36:46,johndoe,C:/Program Files/msedge.exe,,,,,,,,,
5794,process,2025-03-01 09:58:34,admin,C:/Users/JohnDoe/AppData/Local/Programs/svchost.exe,,,,,,,,,
3221,process,2025-03-01 09:18:55,user1,C:/Program Files (x86)/notepad.exe,,,,,,,,,
3174,process,2025-03-01 09:56:33,janedoe,C:/Windows/SysWOW64/cmd.exe,,,,,,,,,
9019,process,2025-03-01 09:42:51,janedoe,C:/Users/JohnDoe/AppData/Local/Programs/svchost.exe,,,,,,,,,
8405,process,2025-03-01 09:35:11,johndoe,C:/Windows/System32/powershell.exe,,,,,,,,,
7046,process,2025-03-01 09:39:43,admin,C:/Program Files (x86)/cmd.exe,,,,,,,,,
8511,process,2025-03-01 09:54:19,janedoe,C:/Program Files/chrome.exe,,,,,,,,,
4568,process,2025-03-01 09:18:19,johndoe,C:/Windows/SysWOW64/winword.exe,,,,,,,,,
6533,process,2025-03-01 09:38:38,janedoe,C:/Users/JohnDoe/AppData/Local/Programs/explorer.exe,,,,,,,,,
6631,process,2025-03-01 09:06:47,janedoe,C:/Windows/System32/notepad.exe,,,,,,,,,
1266,process,2025-03-01 09:31:09,janedoe,C:/Windows/SysWOW64/winword.exe,,,,,,,,,
4314,process,2025-03-01 09:10:51,johndoe,C:/Windows/SysWOW64/svchost.exe,,,,,,,,,
2529,process,2025-03-01 09:05:37,user1,C:/Program Files/svchost.exe,,,,,,,,,
1848,process,2025-03-01 09:29:18,admin,C:/Program Files/calc.exe,,,,,,,,,
2559,process,2025-03-01 09:05:19,user1,C:/Windows/SysWOW64/winword.exe,,,,,,,,,
9510,process,2025-03-01 09:00:33,johndoe,C:/Program Files (x86)/notepad.exe,,,,,,,,,
2975,process,2025-03-01 09:32:36,user1,C:/Program Files (x86)/explorer.exe,,,,,,,,,
7276,process,2025-03-01 09:21:23,johndoe,C:/Windows/System32/chrome.exe,,,,,,,,,
3246,process,2025-03-01 09:04:40,admin,C:/Windows/SysWOW64/explorer.exe,,,,,,,,,
3688,process,2025-03-01 09:42:52,user1,C:/Program Files/calc.exe,,,,,,,,,
7745,process,2025-03-01 09:05:55,user1,C:/Program Files (x86)/calc.exe,,,,,,,,,
3017,process,2025-03-01 09:29:18,user1,C:/Program Files (x86)/cmd.exe,,,,,,,,,
5059,process,2025-03-01 09:37:46,johndoe,C:/Windows/System32/calc.exe,,,,,,,,,
1439,process,2025-03-01 09:35:20,user1,C:/Program Files/calc.exe,,,,,,,,,
7418,process,2025-03-01 09:33:47,admin,C:/Windows/System32/calc.exe,,,,,,,,,
4949,process,2025-03-01 09:36:03,johndoe,C:/Users/JohnDoe/AppData/Local/Programs/chrome.exe,,,,,,,,,
6185,process,2025-03-01 09:28:43,user1,C:/Program Files (x86)/msedge.exe,,,,,,,,,
8717,process,2025-03-01 09:40:05,admin,C:/Windows/System32/notepad.exe,,,,,,,,,
5295,process,2025-03-01 09:53:52,johndoe,C:/Windows/System32/notepad.exe,,,,,,,,,
9209,process,2025-03-01 09:47:54,admin,C:/Program Files (x86)/powershell.exe,,,,,,,,,
9791,process,2025-03-01 09:18:56,johndoe,C:/Users/JohnDoe/AppData/Local/Programs/explorer.exe,,,,,,,,,
2294,process,2025-03-01 09:36:37,janedoe,C:/Windows/SysWOW64/explorer.exe,,,,,,,,,
2083,process,2025-03-01 09:03:57,admin,C:/Program Files (x86)/calc.exe,,,,,,,,,
8118,process,2025-03-01 09:41:33,johndoe,C:/Program Files (x86)/msedge.exe,,,,,,,,,
3877,process,2025-03-01 09:47:53,user1,C:/Windows/System32/explorer.exe,,,,,,,,,
9133,process,2025-03-01 09:35:18,johndoe,C:/Program Files/excel.exe,,,,,,,,,
3735,process,2025-03-01 09:50:02,admin,C:/Windows/SysWOW64/svchost.exe,,,,,,,,,
6488,process,2025-03-01 09:35:45,johndoe,C:/Program Files (x86)/svchost.exe,,,,,,,,,
2262,process,2025-03-01 09:24:35,janedoe,C:/Program Files (x86)/excel.exe,,,,,,,,,
3734,process,2025-03-01 09:52:47,admin,C:/Windows/SysWOW64/svchost.exe,,,,,,,,,
4742,process,2025-03-01 09:03:00,admin,C:/Users/JohnDoe/AppData/Local/Programs/notepad.exe,,,,,,,,,
5006,process,2025-03-01 09:26:08,user1,C:/Program Files (x86)/cmd.exe,,,,,,,,,
1579,process,2025-03-01 09:21:58,janedoe,C:/Program Files (x86)/calc.exe,,,,,,,,,
6241,process,2025-03-01 09:25:27,admin,C:/Windows/System32/msedge.exe,,,,,,,,,
3938,process,2025-03-01 09:27:22,janedoe,C:/Users/JohnDoe/AppData/Local/Programs/notepad.exe,,,,,,,,,
5625,process,2025-03-01 09:05:53,janedoe,C:/Program Files/cmd.exe,,,,,,,,,
1130,process,2025-03-01 09:38:29,johndoe,C:/Windows/SysWOW64/svchost.exe,,,,,,,,,
4974,process,2025-03-01 09:33:40,user1,C:/Program Files/msedge.exe,,,,,,,,,
9954,process,2025-03-01 09:00:26,admin,C:/Windows/SysWOW64/explorer.exe,,,,,,,,,
4817,process,2025-03-01 09:22:52,janedoe,C:/Program Files/notepad.exe,,,,,,,,,
6038,process,2025-03-01 09:16:15,janedoe,C:/Windows/SysWOW64/excel.exe,,,,,,,,,
1981,process,2025-03-01 09:06:21,user1,C:/Windows/SysWOW64/svchost.exe,,,,,,,,,
9515,process,2025-03-01 09:51:03,admin,C:/Program Files/winword.exe,,,,,,,,,
9280,process,2025-03-01 09:40:24,admin,C:/Program Files (x86)/chrome.exe,,,,,,,,,
8126,process,2025-03-01 09:17:49,johndoe,C:/Windows/SysWOW64/svchost.exe,,,,,,,,,
7438,process,2025-03-01 09:18:33,admin,C:/Program Files/winword.exe,,,,,,,,,
4321,process,2025-03-01 09:10:36,user1,C:/Users/JohnDoe/AppData/Local/Programs/chrome.exe,,,,,,,,,
8365,process,2025-03-01 09:08:14,johndoe,C:/Program Files/powershell.exe,,,,,,,,,
4401,process,2025-03-01 09:18:05,admin,C:/Program Files/winword.exe,,,,,,,,,
2481,process,2025-03-01 09:02:45,johndoe,C:/Program Files/msedge.exe,,,,,,,,,
3430,process,2025-03-01 09:27:03,admin,C:/Windows/SysWOW64/cmd.exe,,,,,,,,,
5896,process,2025-03-01 09:27:36,janedoe,C:/Windows/SysWOW64/notepad.exe,,,,,,,,,
5093,process,2025-03-01 09:54:52,user1,C:/Program Files (x86)/chrome.exe,,,,,,,,,
2989,process,2025-03-01 09:08:55,janedoe,C:/Windows/System32/calc.exe,,,,,,,,,
7098,process,2025-03-01 09:17:40,admin,C:/Users/JohnDoe/AppData/Local/Programs/msedge.exe,,,,,,,,,
1357,process,2025-03-01 09:55:14,admin,C:/Windows/SysWOW64/winword.exe,,,,,,,,,
6432,process,2025-03-01 09:03:27,janedoe,C:/Windows/System32/winword.exe,,,,,,,,,
7471,process,2025-03-01 09:46:38,user1,C:/Windows/System32/powershell.exe,,,,,,,,,
6799,process,2025-03-01 09:19:06,user1,C:/Windows/SysWOW64/svchost.exe,,,,,,,,,
1567,process,2025-03-01 09:28:07,janedoe,C:/Program Files/winword.exe,,,,,,,,,
1999,process,2025-03-01 09:09:22,user1,C:/Program Files/powershell.exe,,,,,,,,,
9614,process,2025-03-01 09:26:06,johndoe,C:/Users/JohnDoe/AppData/Local/Programs/notepad.exe,,,,,,,,,
8859,process,2025-03-01 09:34:17,janedoe,C:/Program Files/msedge.exe,,,,,,,,,
5430,process,2025-03-01 09:40:45,admin,C:/Windows/System32/cmd.exe,,,,,,,,,
5602,process,2025-03-01 09:24:24,user1,C:/Program Files (x86)/excel.exe,,,,,,,,,
3615,process,2025-03-01 09:18:11,admin,C:/Windows/SysWOW64/calc.exe,,,,,,,,,
4594,process,2025-03-01 09:12:01,johndoe,C:/Program Files/explorer.exe,,,,,,,,,
6878,process,2025-03-01 09:38:28,user1,C:/Program Files/msedge.exe,,,,,,,,,
9064,process,2025-03-01 09:02:35,admin,C:/Windows/SysWOW64/winword.exe,,,,,,,,,
4811,process,2025-03-01 09:32:37,johndoe,C:/Windows/System32/excel.exe,,,,,,,,,
4300,process,2025-03-01 09:54:46,johndoe,C:/Program Files/explorer.exe,,,,,,,,,
1975,process,2025-03-01 09:48:06,admin,C:/Windows/SysWOW64/msedge.exe,,,,,,,,,
9622,process,2025-03-01 09:48:05,janedoe,C:/Windows/System32/cmd.exe,,,,,,,,,
2655,process,2025-03-01 09:09:18,janedoe,C:/Program Files/cmd.exe,,,,,,,,,
8982,process,2025-03-01 09:47:20,johndoe,C:/Windows/SysWOW64/excel.exe,,,,,,,,,
4657,process,2025-03-01 09:50:06,johndoe,C:/Program Files (x86)/svchost.exe,,,,,,,,,
3086,process,2025-03-01 09:26:43,admin,C:/Windows/System32/msedge.exe,,,,,,,,,
